# Pesos Finais
# Formato: layer_idx,tipo ,neuron_idx,valor_0,valor_1,...
# tipo=weight -> pesos de um neurônio (um valor por entrada)
# tipo=bias   -> bias de um neurônio (um unico valor)
0,weight,0,0.01725045,0.10343552,-0.07030304,0.03640082,-0.06944107,-0.22983845,-0.09880621,-0.08002654,-0.05266001,-0.11044081,-0.10389939,-0.04964524,-0.03149416,-0.07551277,-0.03910616,0.10885167,-0.03656946,-0.42693689,-0.35403499,0.15985574,0.08446594,0.18360315,0.00520030,0.21388370,0.03193762,0.01489314,0.01797652,0.18564090,-0.43634513,-0.47727966,-0.21315266,-0.02551686,0.27994859,-0.12918863,0.13620284,0.17252478,0.09963857,0.31300670,0.06256296,0.09872293,0.04587325,0.40572101,0.45722744,0.51906413,0.02824500,0.13284215,0.18243659,0.04714362,0.03189208,0.02866386,0.19836557,-0.11833858,-0.18749633,-0.35336599,-0.51102024,-0.45833087,-0.12547694,-0.16133262,-0.03166615,0.13516285,0.01741444,0.33104819,0.05004494,0.09572536,-0.18201745,0.13462038,-0.61821824,-0.81782681,-0.15272938,-0.06875773,-0.00009547,0.19252706,-0.10897150,0.02989095,0.01019823,-0.09697219,0.19509451,0.31599125,-0.21022789,-0.27644631,-0.49444556,-0.18208189,-0.05309484,0.26237258,-0.01259139,-0.02956151,0.00950241,0.10715147,0.39381111,0.07641931,0.07634100,-0.13482146,-0.32709911,-0.26154202,-0.05948557,0.05321479,0.02387089,-0.18811752,-0.55516553,-0.24882494,0.18764114,0.25434196,0.45765775,0.03168858,0.12745601,-0.13329607,0.10886696,-0.02648261,-0.08066440,-0.05395619,-0.52576870,-0.19232254,-0.01151028,0.09595523,0.61291486,0.10098699,0.01781209,0.11049721,0.01337329,0.17079948
0,weight,1,-0.09728657,-0.11752153,0.02532008,-0.10395700,-0.14415042,-0.04157910,0.02956961,-0.03800605,-0.10722512,0.07628583,-0.00049612,-0.28465918,-0.08355507,0.12883537,0.19875722,0.03379287,-0.12398629,-0.14407820,-0.10212271,0.08378772,0.01224340,0.18833652,-0.03648135,-0.16535455,-0.26521152,-0.29497403,0.11910421,-0.24470952,-0.23175167,-0.19160189,0.08513043,0.32435846,0.14574079,0.20918012,-0.08633149,-0.07594082,-0.23325889,0.10908991,-0.14171688,-0.11122934,-0.29205891,0.14770381,0.36647475,0.41391212,0.31060219,0.21569750,-0.03590411,-0.07666173,-0.13544397,-0.01453341,-0.07230597,-0.34451234,-0.09657924,0.23058985,-0.28573436,-0.18586141,-0.03562188,-0.23435181,-0.19613832,-0.15586728,-0.31846812,-0.03139082,-0.34875175,-0.23021074,-0.15492733,0.16434577,0.04513687,-0.05236178,0.03893470,0.00819473,-0.16907722,-0.08622670,0.00417572,-0.18949644,0.02744385,-0.26326162,-0.25148958,0.17786667,0.19755875,0.47264418,0.45153034,0.06094177,-0.06534572,0.06492587,0.00619976,-0.00491020,-0.06685870,-0.18074746,-0.23221029,0.28860736,0.53874522,0.57380146,0.29379401,0.17357439,0.03745586,-0.07480263,-0.18575421,0.05274618,0.39397702,0.00777155,-0.28392473,0.15554729,0.09514242,0.34948248,0.26420391,0.05045442,-0.22565231,-0.25272429,-0.08754287,0.18122976,0.03582799,0.03767887,0.13610110,0.04222905,-0.13432813,0.06889930,0.15661335,-0.14614259,0.07193043,-0.04791526
0,weight,2,-0.10098983,0.03026231,0.02639092,-0.17058432,0.29058388,0.06608053,0.13341710,-0.05630750,-0.02961088,-0.20076558,-0.15415131,-0.07321569,0.17489514,0.21666414,0.05771007,0.11406829,0.05213405,-0.25294140,-0.08101679,0.12107039,-0.36481756,-0.22298478,-0.08727171,0.02244350,-0.06912445,0.13038671,-0.08859561,-0.03104627,0.04442010,-0.14566913,-0.17758551,0.36121836,-0.15686440,-0.11666907,0.05310754,0.01645952,-0.05626052,0.00935893,0.11870760,0.12864524,-0.05815727,0.22755778,0.09328913,0.14318223,0.01528245,0.35933012,-0.09404084,-0.03703922,0.04938466,-0.07708696,-0.07821996,-0.11838920,0.25668365,0.05467619,-0.53418982,-0.58440572,0.03394247,0.11521380,0.36113170,0.02186666,-0.20653436,0.15179202,-0.20807768,-0.05930389,-0.01712200,0.10457607,-0.14385907,-0.65388411,-0.20055833,0.22663021,0.16449369,0.08041218,-0.09169117,-0.19269574,-0.25166664,-0.01806250,-0.01848828,-0.16330764,0.27557015,0.12234777,-0.33797863,0.21623272,-0.07303548,-0.01838045,0.02433378,-0.09902897,0.21710390,0.28153276,0.22053508,0.05418732,0.51970071,0.47337106,0.10683975,0.21526833,0.01524089,-0.02488234,-0.12880756,0.05884635,0.16419658,0.22402427,-0.27894166,-0.07093509,0.11860519,0.30642495,0.33006439,-0.10408413,0.18975861,-0.26279375,-0.10787819,-0.00460591,0.07058368,0.17329755,-0.30207989,-0.39783654,0.07862121,0.35859269,0.52709359,-0.08964107,-0.04098557,-0.12285775
0,weight,3,-0.17787305,-0.05526938,-0.18113102,0.11339569,-0.09517793,-0.12342962,0.09241637,0.01102733,-0.05380230,-0.07376156,-0.14133839,-0.30731684,-0.22964177,-0.10268985,-0.15671700,-0.14439410,-0.11339138,0.04109200,-0.04957459,-0.03965825,0.05842173,0.01470045,-0.01888166,-0.13885845,-0.19915223,0.08922099,-0.01535377,-0.13663583,-0.11036958,-0.02302401,-0.08380380,0.13342002,0.03995072,-0.21223019,-0.00682856,-0.05514058,0.04495049,-0.18073274,-0.20162676,0.07183132,0.00478025,-0.15042791,-0.19307478,-0.06678266,-0.00151375,0.11130317,0.10323400,-0.09743709,-0.15016147,0.06439576,0.07556234,0.05790812,0.10761525,-0.07916922,0.16040657,-0.02554091,-0.23563576,0.15621585,-0.00741733,-0.11328471,-0.15795395,0.09830985,-0.18337761,-0.00486997,0.19979632,-0.09515675,0.01959226,-0.09730782,-0.17940693,0.12259538,-0.10456779,-0.32759011,-0.05568402,-0.04414499,0.08416233,-0.03355842,0.15622132,-0.14923494,-0.06905247,0.08869534,-0.13811660,0.15119135,-0.25225973,-0.32773754,-0.02940044,0.08908405,-0.09564578,0.15319872,-0.08043955,0.15167212,0.02952819,-0.10890026,0.03961821,-0.01324716,-0.33148158,-0.21632716,-0.17678551,-0.09559017,0.05699933,0.08491939,0.06377788,0.03317260,-0.03149050,-0.02409241,-0.07914629,-0.01464450,-0.03484455,-0.12150314,-0.23905934,0.13531184,0.03514514,0.14919828,-0.10567172,-0.10510707,0.07843433,0.07602798,-0.15694827,-0.05779201,-0.10463852,-0.21323554
0,weight,4,-0.09387989,-0.05405175,0.01249245,0.37255114,0.05704303,0.49032921,0.15994354,0.29419106,0.28977498,-0.17909493,-0.02152401,0.14944477,-0.24577397,-0.06144273,0.17537481,-0.21919833,-0.03623731,0.23933494,0.33828291,0.21973613,0.33818641,-0.05169669,0.00638873,-0.19714552,-0.11886851,0.12753788,0.17301914,-0.16686720,-0.02419269,-0.00188431,0.46114483,0.41876417,0.33850670,0.12324719,0.03572068,-0.20622054,-0.14339861,0.05125421,-0.11491992,0.00021678,-0.08003627,0.22194065,0.45164633,0.46974629,0.26941660,0.21755947,-0.20255743,-0.17895564,-0.15432881,0.18877459,0.13102405,-0.25398260,-0.56658757,-0.66872746,-0.31500274,0.09585419,0.09516062,0.08214629,0.09345429,-0.02333654,0.06299430,0.21346511,-0.05097941,-0.34428161,-0.24638753,-0.22713999,0.06898490,-0.48293042,-0.31841764,0.01764320,-0.11284427,0.12610582,0.02008197,0.31533816,0.24835226,0.17785732,0.44492728,0.30960324,-0.07244220,0.02982646,-0.04863206,0.04905543,-0.19334190,0.00393564,-0.23329316,0.29635248,0.24110782,0.37597057,0.20901108,0.05689673,-0.14488971,0.10008300,-0.14261718,-0.19839758,-0.18015504,-0.20186548,-0.21446276,0.38173312,-0.32232419,0.03968700,0.02436049,-0.55357480,-0.35217401,-0.12370224,0.03517364,0.14927657,-0.24527116,-0.03811410,-0.07685462,0.10566491,-0.12846890,-0.27998254,-0.11593445,-0.14083241,-0.42980102,-0.05932382,-0.04251487,-0.12057507,-0.07359681,-0.29506740
0,weight,5,-0.09735034,-0.10027205,-0.22847395,0.07140493,-0.19867627,-0.24780148,-0.09276824,0.11173233,0.08056913,0.07455177,0.02576583,0.07884913,0.07638492,0.11428822,-0.34928778,0.05475865,-0.03569642,-0.32366347,-0.48559296,0.10903689,0.25921780,0.38611349,0.15017796,0.17373335,-0.00664512,0.15895784,-0.19424599,0.13401525,-0.09789784,0.04757524,-0.08102383,-0.06271251,-0.02288454,0.16703528,0.02084656,0.15609013,0.05144510,0.26993608,0.09056146,0.04566488,-0.06409064,0.10148678,-0.11627079,-0.17421797,-0.06982143,-0.11924277,0.17875834,-0.02372613,0.15968001,0.39625388,0.32047606,0.38116017,0.16473861,0.19527654,-0.02428848,-0.07456109,0.11258266,-0.06541171,0.04028112,-0.12598246,-0.22468475,0.42606622,0.29291591,0.30815771,0.12542100,0.05405341,-0.09458321,0.03499087,0.26281390,-0.02107588,0.02185398,-0.05307611,-0.19726200,0.07875733,0.16574942,-0.02998627,-0.09398896,-0.02130344,0.42065743,0.00446170,0.12287444,0.03109398,-0.24292617,-0.04324678,0.00741285,-0.13657437,0.00059473,0.28891063,-0.04301190,-0.00109999,0.21516001,-0.02868306,0.17182451,0.00129873,-0.04253053,0.06776299,-0.30559435,-0.01207767,-0.20129727,-0.06191923,-0.03036295,-0.15858829,-0.15852527,0.12667756,0.06288253,0.22008024,0.23826949,-0.03012958,-0.04987454,-0.26179039,-0.28049979,-0.10607962,-0.20396307,-0.31475618,0.06754715,0.21522713,0.48657724,0.37979081,-0.06081002,0.12407441
0,weight,6,0.05475679,0.15861729,-0.09929136,0.07861555,-0.08420326,-0.00274275,-0.04521459,0.03098640,-0.20514746,-0.03129822,-0.00890067,-0.10359181,0.20237271,0.08529095,0.27391744,0.01551662,-0.24588786,0.34550351,-0.01052873,-0.08200724,-0.03592293,0.34105921,-0.12404265,-0.01470688,0.08640531,0.10755794,0.14032935,-0.02128861,-0.17942435,0.06079460,0.17004991,-0.25232092,-0.08861601,0.12654844,-0.09373107,0.15688631,0.15510391,0.03177035,0.15983185,0.19743174,0.22244608,0.40851408,0.07327513,-0.00603426,-0.02368542,0.02720081,0.11184518,-0.02088676,-0.17099637,-0.14920975,-0.20947440,0.07923317,0.28792459,-0.16044010,-0.08543581,-0.04430827,-0.08112171,0.00983222,-0.17174940,-0.18286902,-0.00888315,-0.09270561,0.01472626,0.05235219,0.07731705,0.12894243,-0.18928069,-0.33006895,-0.48594517,-0.41879162,-0.08714674,-0.17825729,-0.18464333,-0.13015631,-0.06443914,-0.04714194,-0.28785080,-0.26819491,-0.09798368,-0.25066730,-0.10295489,-0.01546096,-0.04419231,0.01712891,0.14880848,-0.03647330,-0.03599525,-0.09493151,-0.27965841,0.37588215,0.54426324,0.29973814,0.32366404,0.17879976,-0.22559513,-0.17559387,0.03081899,0.10356095,0.11472266,-0.16492462,0.07811238,0.20037730,0.10349333,0.14959811,-0.03622040,0.12224182,-0.00925618,-0.16729371,-0.14774078,0.09339111,0.11664434,-0.16936517,0.00227753,0.28734893,0.46851471,-0.18546028,-0.21632664,0.07194826,0.07581940,0.11522002
0,weight,7,-0.12480210,0.01107118,-0.19658649,0.08523855,0.21305838,0.17019819,0.25596187,-0.30250266,-0.54897028,-0.41289783,-0.13878410,-0.20601290,-0.16502988,-0.12383239,-0.15280446,-0.07597406,0.04962695,0.21283562,0.30531445,-0.11396193,-0.54479831,-0.27836326,-0.19072191,-0.19979453,-0.13775273,-0.05808106,-0.20065679,-0.28885829,-0.08780244,0.05450196,-0.03706251,0.24977228,-0.20732996,0.10501847,0.21364139,-0.08977835,-0.05988120,0.06637773,-0.14102836,-0.23578145,-0.37781298,0.05541642,0.52547717,0.87602729,0.90371388,0.62172377,0.35514459,-0.00098614,-0.27347162,-0.05029515,-0.00198757,-0.21606258,0.17915249,-0.01403404,0.02399591,0.18776740,0.58876073,0.30639228,0.15807021,-0.26402751,-0.27509028,-0.05545666,-0.05501421,0.04000350,0.01925661,0.30663547,-0.12804078,0.13943918,0.02446661,0.21654275,0.11648715,-0.28861755,-0.01827814,-0.03857226,0.07131857,0.20228876,0.10151590,0.01763474,-0.34144470,-0.06024633,-0.07630281,0.25374183,0.06414460,-0.08997784,-0.32391572,0.08869798,0.03966322,0.16274130,-0.11705869,0.26290056,0.08750933,0.12700802,0.34168124,0.32576993,-0.12564634,-0.08845236,0.22681740,0.21419550,0.06959316,-0.10730809,-0.38490832,-0.12303660,0.03528378,0.03611100,-0.04405034,0.03955477,-0.06630823,-0.10863572,-0.10573614,0.13282391,0.07473245,-0.02354273,-0.38010103,-0.42009449,0.06273554,0.17477587,0.29084784,-0.03839124,0.16755831,0.01833174
0,weight,8,0.17456348,0.01130092,0.09467360,0.01688772,-0.17147794,-0.14234619,0.04144585,0.15432805,0.34520939,0.09026959,0.02369379,0.05622016,0.22305308,0.23312733,-0.03956915,0.21974154,-0.04090706,-0.35023487,-0.20386615,0.03164205,0.18277949,0.30791509,-0.17206918,0.11705767,-0.13739583,0.12726456,-0.02639729,-0.16601782,-0.27654785,-0.30129194,0.16766393,-0.01915947,0.05519344,-0.25922707,-0.11150265,0.19887367,0.18118756,-0.04794972,0.04230682,-0.31250769,-0.57899237,0.36546779,0.15604551,-0.30758870,-0.18845268,-0.05437806,0.02334982,0.06554562,0.07248137,-0.18468989,-0.00089272,-0.17705084,0.14070597,0.37047794,0.06337371,-0.26290318,-0.11101896,-0.13619003,0.04245913,0.04381143,0.22271679,-0.05248668,-0.30673501,-0.28787029,0.05361713,0.44941112,0.14450686,-0.06696399,-0.11352418,-0.25602511,-0.16308083,-0.01237470,0.03565787,-0.20679475,-0.10172892,-0.28278261,-0.01680390,0.08219378,0.24919999,-0.21143650,-0.18022199,-0.06295046,0.08234055,-0.10373464,0.08117689,-0.14692634,-0.09907295,0.01100515,0.28298730,0.24423786,0.42847773,-0.08023950,0.12883146,-0.44321775,-0.17193717,-0.14893918,0.09131502,-0.05959094,0.02846153,-0.00981379,0.26729295,0.12213919,0.40535256,-0.06438888,-0.15273666,-0.29316035,-0.07181688,-0.16788842,-0.13818854,0.06746108,-0.08991358,-0.15025228,-0.13662019,0.22675772,0.53807288,0.47027147,0.18858807,0.04465613,-0.09180260,0.00042201
0,weight,9,-0.21361870,0.02092929,-0.11547671,-0.08086629,-0.01458531,0.25418520,-0.36583093,0.23931946,0.19051491,0.01366832,-0.06935614,-0.18849970,0.10666778,0.04906913,-0.14053155,0.39498225,-0.18122005,0.05915127,-0.13197428,0.05825113,0.34892169,0.38360035,-0.01716889,-0.20292830,0.02229160,-0.05027510,-0.09812705,-0.20377363,-0.18155479,-0.07031541,-0.00741468,-0.42446697,-0.02826438,0.20536357,0.03295116,-0.18865293,0.12060744,0.09726029,0.16271251,-0.34313571,-0.04795450,0.31052178,0.14167428,-0.08686280,-0.25441054,0.11704671,0.09543682,-0.23592249,0.01458308,-0.01726088,0.04557691,-0.15528645,-0.30458885,-0.49540001,-0.28739998,0.01112537,-0.16173606,0.08191478,-0.11808065,-0.06511445,-0.24085063,0.01225397,0.08182645,0.17423911,0.11718065,-0.56272548,-0.15854549,0.06712069,-0.12365820,0.04705922,-0.09353662,-0.13641176,-0.13853468,-0.06554893,-0.01187081,0.41818056,0.68604344,0.19745709,0.39373255,-0.09682976,0.01924814,0.19227231,-0.05715666,-0.18779424,-0.22094926,0.33742306,0.41435948,0.30761269,0.26489565,0.08164400,0.16891935,-0.01692727,0.15076295,-0.25871238,-0.28982940,-0.13203160,-0.17218783,0.23792553,0.50404102,0.15821238,-0.23866475,-0.25159445,-0.07839806,-0.02950435,0.27866194,-0.03658008,-0.05588204,-0.19663684,-0.11626596,0.08060824,0.25139308,0.07425518,-0.05798884,0.02099212,-0.11452426,0.16414200,0.29731253,0.06409471,-0.08314846,-0.51816857
